sep=;
Anlagennummer;Zaehlpunkt;Tarif;Statistikzeitraum Beginn;Statistikzeitraum Ende;Wert;Einheit;Messwert: VAL...gemessen, EST...rechnerisch ermittelt
12345678;AT0080123456789012345678901234567;;09.07.2023 09:45;09.07.2023 10:00;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 10:00;09.07.2023 10:15;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 10:15;09.07.2023 10:30;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 10:30;09.07.2023 10:45;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 10:45;09.07.2023 11:00;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 11:00;09.07.2023 11:15;0,118;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 11:15;09.07.2023 11:30;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 11:30;09.07.2023 11:45;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 11:45;09.07.2023 12:00;0,041;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 12:00;09.07.2023 12:15;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 12:15;09.07.2023 12:30;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 12:30;09.07.2023 12:45;0,035;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 12:45;09.07.2023 13:00;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 13:00;09.07.2023 13:15;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 13:15;09.07.2023 13:30;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 13:30;09.07.2023 13:45;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 13:45;09.07.2023 14:00;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 14:00;09.07.2023 14:15;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 14:15;09.07.2023 14:30;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 14:30;09.07.2023 14:45;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 14:45;09.07.2023 15:00;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 15:00;09.07.2023 15:15;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 15:15;09.07.2023 15:30;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 15:30;09.07.2023 15:45;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 15:45;09.07.2023 16:00;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 16:00;09.07.2023 16:15;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 16:15;09.07.2023 16:30;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 16:30;09.07.2023 16:45;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 16:45;09.07.2023 17:00;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 17:00;09.07.2023 17:15;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 17:15;09.07.2023 17:30;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 17:30;09.07.2023 17:45;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 17:45;09.07.2023 18:00;0,151;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 18:00;09.07.2023 18:15;0,189;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 18:15;09.07.2023 18:30;0,078;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 18:30;09.07.2023 18:45;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 18:45;09.07.2023 19:00;0,08;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 19:00;09.07.2023 19:15;0,044;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 19:15;09.07.2023 19:30;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 19:30;09.07.2023 19:45;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 19:45;09.07.2023 20:00;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 20:00;09.07.2023 20:15;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 20:15;09.07.2023 20:30;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 20:30;09.07.2023 20:45;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 20:45;09.07.2023 21:00;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 21:00;09.07.2023 21:15;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 21:15;09.07.2023 21:30;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 21:30;09.07.2023 21:45;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 21:45;09.07.2023 22:00;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 22:00;09.07.2023 22:15;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 22:15;09.07.2023 22:30;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 22:30;09.07.2023 22:45;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 22:45;09.07.2023 23:00;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 23:00;09.07.2023 23:15;0,109;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 23:15;09.07.2023 23:30;0,18;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 23:30;09.07.2023 23:45;0,373;KWH;VAL
12345678;AT0080123456789012345678901234567;;09.07.2023 23:45;10.07.2023 00:00;0,089;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 00:00;10.07.2023 00:15;0,358;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 00:15;10.07.2023 00:30;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 00:30;10.07.2023 00:45;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 00:45;10.07.2023 01:00;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 01:00;10.07.2023 01:15;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 01:15;10.07.2023 01:30;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 01:30;10.07.2023 01:45;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 01:45;10.07.2023 02:00;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 02:00;10.07.2023 02:15;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 02:15;10.07.2023 02:30;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 02:30;10.07.2023 02:45;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 02:45;10.07.2023 03:00;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 03:00;10.07.2023 03:15;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 03:15;10.07.2023 03:30;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 03:30;10.07.2023 03:45;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 03:45;10.07.2023 04:00;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 04:00;10.07.2023 04:15;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 04:15;10.07.2023 04:30;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 04:30;10.07.2023 04:45;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 04:45;10.07.2023 05:00;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 05:00;10.07.2023 05:15;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 05:15;10.07.2023 05:30;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 05:30;10.07.2023 05:45;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 05:45;10.07.2023 06:00;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 06:00;10.07.2023 06:15;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 06:15;10.07.2023 06:30;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 06:30;10.07.2023 06:45;0,045;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 06:45;10.07.2023 07:00;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 07:00;10.07.2023 07:15;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 07:15;10.07.2023 07:30;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 07:30;10.07.2023 07:45;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 07:45;10.07.2023 08:00;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 08:00;10.07.2023 08:15;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 08:15;10.07.2023 08:30;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 08:30;10.07.2023 08:45;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 08:45;10.07.2023 09:00;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 09:00;10.07.2023 09:15;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 09:15;10.07.2023 09:30;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 09:30;10.07.2023 09:45;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 09:45;10.07.2023 10:00;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 10:00;10.07.2023 10:15;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 10:15;10.07.2023 10:30;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 10:30;10.07.2023 10:45;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 10:45;10.07.2023 11:00;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 11:00;10.07.2023 11:15;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 11:15;10.07.2023 11:30;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 11:30;10.07.2023 11:45;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 11:45;10.07.2023 12:00;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 12:00;10.07.2023 12:15;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 12:15;10.07.2023 12:30;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 12:30;10.07.2023 12:45;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 12:45;10.07.2023 13:00;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 13:00;10.07.2023 13:15;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 13:15;10.07.2023 13:30;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 13:30;10.07.2023 13:45;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 13:45;10.07.2023 14:00;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 14:00;10.07.2023 14:15;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 14:15;10.07.2023 14:30;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 14:30;10.07.2023 14:45;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 14:45;10.07.2023 15:00;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 15:00;10.07.2023 15:15;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 15:15;10.07.2023 15:30;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 15:30;10.07.2023 15:45;0,038;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 15:45;10.07.2023 16:00;0,038;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 16:00;10.07.2023 16:15;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 16:15;10.07.2023 16:30;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 16:30;10.07.2023 16:45;0,042;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 16:45;10.07.2023 17:00;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 17:00;10.07.2023 17:15;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 17:15;10.07.2023 17:30;0,049;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 17:30;10.07.2023 17:45;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 17:45;10.07.2023 18:00;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 18:00;10.07.2023 18:15;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 18:15;10.07.2023 18:30;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 18:30;10.07.2023 18:45;0,043;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 18:45;10.07.2023 19:00;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 19:00;10.07.2023 19:15;0,106;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 19:15;10.07.2023 19:30;0,045;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 19:30;10.07.2023 19:45;0,041;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 19:45;10.07.2023 20:00;0,062;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 20:00;10.07.2023 20:15;0,047;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 20:15;10.07.2023 20:30;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 20:30;10.07.2023 20:45;0,041;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 20:45;10.07.2023 21:00;0,04;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 21:00;10.07.2023 21:15;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 21:15;10.07.2023 21:30;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 21:30;10.07.2023 21:45;0,043;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 21:45;10.07.2023 22:00;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 22:00;10.07.2023 22:15;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 22:15;10.07.2023 22:30;0,045;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 22:30;10.07.2023 22:45;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 22:45;10.07.2023 23:00;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 23:00;10.07.2023 23:15;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 23:15;10.07.2023 23:30;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 23:30;10.07.2023 23:45;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;10.07.2023 23:45;11.07.2023 00:00;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 00:00;11.07.2023 00:15;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 00:15;11.07.2023 00:30;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 00:30;11.07.2023 00:45;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 00:45;11.07.2023 01:00;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 01:00;11.07.2023 01:15;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 01:15;11.07.2023 01:30;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 01:30;11.07.2023 01:45;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 01:45;11.07.2023 02:00;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 02:00;11.07.2023 02:15;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 02:15;11.07.2023 02:30;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 02:30;11.07.2023 02:45;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 02:45;11.07.2023 03:00;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 03:00;11.07.2023 03:15;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 03:15;11.07.2023 03:30;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 03:30;11.07.2023 03:45;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 03:45;11.07.2023 04:00;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 04:00;11.07.2023 04:15;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 04:15;11.07.2023 04:30;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 04:30;11.07.2023 04:45;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 04:45;11.07.2023 05:00;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 05:00;11.07.2023 05:15;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 05:15;11.07.2023 05:30;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 05:30;11.07.2023 05:45;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 05:45;11.07.2023 06:00;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 06:00;11.07.2023 06:15;0,044;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 06:15;11.07.2023 06:30;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 06:30;11.07.2023 06:45;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 06:45;11.07.2023 07:00;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 07:00;11.07.2023 07:15;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 07:15;11.07.2023 07:30;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 07:30;11.07.2023 07:45;0,047;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 07:45;11.07.2023 08:00;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 08:00;11.07.2023 08:15;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 08:15;11.07.2023 08:30;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 08:30;11.07.2023 08:45;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 08:45;11.07.2023 09:00;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 09:00;11.07.2023 09:15;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 09:15;11.07.2023 09:30;0,048;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 09:30;11.07.2023 09:45;0,045;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 09:45;11.07.2023 10:00;0,046;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 10:00;11.07.2023 10:15;0,056;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 10:15;11.07.2023 10:30;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 10:30;11.07.2023 10:45;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 10:45;11.07.2023 11:00;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 11:00;11.07.2023 11:15;0,036;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 11:15;11.07.2023 11:30;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 11:30;11.07.2023 11:45;0,041;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 11:45;11.07.2023 12:00;0,043;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 12:00;11.07.2023 12:15;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 12:15;11.07.2023 12:30;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 12:30;11.07.2023 12:45;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 12:45;11.07.2023 13:00;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 13:00;11.07.2023 13:15;0,168;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 13:15;11.07.2023 13:30;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 13:30;11.07.2023 13:45;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 13:45;11.07.2023 14:00;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 14:00;11.07.2023 14:15;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 14:15;11.07.2023 14:30;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 14:30;11.07.2023 14:45;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 14:45;11.07.2023 15:00;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 15:00;11.07.2023 15:15;0,035;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 15:15;11.07.2023 15:30;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 15:30;11.07.2023 15:45;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 15:45;11.07.2023 16:00;0,047;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 16:00;11.07.2023 16:15;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 16:15;11.07.2023 16:30;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 16:30;11.07.2023 16:45;0,041;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 16:45;11.07.2023 17:00;0,04;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 17:00;11.07.2023 17:15;0,072;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 17:15;11.07.2023 17:30;0,26;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 17:30;11.07.2023 17:45;0,207;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 17:45;11.07.2023 18:00;0,036;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 18:00;11.07.2023 18:15;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 18:15;11.07.2023 18:30;0,048;KWH;VAL
12345678;AT0080123456789012345678901234567;;11.07.2023 18:30;11.07.2023 18:45;0,047;KWH;VAL
